date,spx
1982-05-20,114.59
1982-05-21,114.89
1982-05-24,114.79
1982-05-25,114.4
1982-05-26,113.11
1982-05-27,112.66
1982-05-28,111.88
1982-06-01,111.68
1982-06-02,112.04
1982-06-03,111.86
1982-06-04,110.09
1982-06-07,110.12
1982-06-08,109.63
1982-06-09,108.99
1982-06-10,109.61
1982-06-11,111.24
1982-06-14,109.96
1982-06-15,109.96
1982-06-16,108.87
1982-06-17,107.6
1982-06-18,107.28
1982-06-21,107.2
1982-06-22,108.3
1982-06-23,110.14
1982-06-24,109.83
1982-06-25,109.14
1982-06-28,110.26
1982-06-29,110.21
1982-06-30,109.61
1982-07-01,108.71
1982-07-02,107.65
1982-07-06,107.29
1982-07-07,107.22
1982-07-08,107.53
1982-07-09,108.83
1982-07-12,109.57
1982-07-13,109.45
1982-07-14,110.44
1982-07-15,110.47
1982-07-16,111.07
1982-07-19,110.73
1982-07-20,111.54
1982-07-21,111.42
1982-07-22,111.47
1982-07-23,111.17
1982-07-26,110.36
1982-07-27,109.43
1982-07-28,107.73
1982-07-29,107.72
1982-07-30,107.09
1982-08-02,108.98
1982-08-03,107.83
1982-08-04,106.14
1982-08-05,105.16
1982-08-06,103.71
1982-08-09,103.08
1982-08-10,102.84
1982-08-11,102.6
1982-08-12,102.42
1982-08-13,103.85
1982-08-16,104.09
1982-08-17,109.04
1982-08-18,108.53
1982-08-19,109.16
1982-08-20,113.02
1982-08-23,116.11
1982-08-24,115.34
1982-08-25,117.58
1982-08-26,118.55
1982-08-27,117.11
1982-08-30,117.66
1982-08-31,119.51
1982-09-01,118.25
1982-09-02,120.28
1982-09-03,122.68
1982-09-07,121.37
1982-09-08,122.2
1982-09-09,121.97
1982-09-10,120.97
1982-09-13,122.24
1982-09-14,123.1
1982-09-15,124.29
1982-09-16,123.77
1982-09-17,122.55
1982-09-20,122.51
1982-09-21,124.88
1982-09-22,123.99
1982-09-23,123.81
1982-09-24,123.32
1982-09-27,123.62
1982-09-28,123.24
1982-09-29,121.63
1982-09-30,120.42
1982-10-01,121.97
1982-10-04,121.51
1982-10-05,121.98
1982-10-06,126.97
1982-10-07,128.81
1982-10-08,131.05
1982-10-11,134.47
1982-10-12,134.44
1982-10-13,136.71
1982-10-14,134.57
1982-10-15,133.57
1982-10-18,136.73
1982-10-19,136.58
1982-10-20,139.23
1982-10-21,139.06
1982-10-22,138.83
1982-10-25,133.32
1982-10-26,134.48
1982-10-27,135.28
1982-10-28,133.59
1982-10-29,133.71
1982-11-01,135.47
1982-11-02,137.49
1982-11-03,142.87
1982-11-04,141.86
1982-11-05,142.16
1982-11-08,140.44
1982-11-09,143.02
1982-11-10,141.16
1982-11-11,141.76
1982-11-12,139.53
1982-11-15,137.03
1982-11-16,135.42
1982-11-17,137.93
1982-11-18,138.34
1982-11-19,137.02
1982-11-22,134.22
1982-11-23,132.93
1982-11-24,133.88
1982-11-26,134.88
1982-11-29,134.2
1982-11-30,138.54
1982-12-01,138.72
1982-12-02,138.82
1982-12-03,138.69
1982-12-06,141.77
1982-12-07,142.72
1982-12-08,141.81
1982-12-09,140.0
1982-12-10,139.57
1982-12-13,139.95
1982-12-14,137.39
1982-12-15,135.24
1982-12-16,135.3
1982-12-17,137.49
1982-12-20,136.26
1982-12-21,138.61
1982-12-22,138.83
1982-12-23,139.72
1982-12-27,142.18
1982-12-28,140.77
1982-12-29,141.24
1982-12-30,140.33
1982-12-31,140.64
1983-01-03,138.34
1983-01-04,141.35
1983-01-05,141.96
1983-01-06,145.27
1983-01-07,145.18
1983-01-10,146.78
1983-01-11,145.78
1983-01-12,146.69
1983-01-13,145.72
1983-01-14,146.65
1983-01-17,146.71
1983-01-18,146.4
1983-01-19,145.27
1983-01-20,146.29
1983-01-21,143.85
1983-01-24,139.97
1983-01-25,141.75
1983-01-26,141.54
1983-01-27,144.27
1983-01-28,144.51
1983-01-31,145.3
1983-02-01,142.96
1983-02-02,143.23
1983-02-03,144.26
1983-02-04,146.14
1983-02-07,146.93
1983-02-08,145.7
1983-02-09,145.0
1983-02-10,147.5
1983-02-11,147.63
1983-02-14,148.92
1983-02-15,148.3
1983-02-16,147.43
1983-02-17,147.44
1983-02-18,148.0
1983-02-22,145.48
1983-02-23,146.79
1983-02-24,149.6
1983-02-25,149.74
1983-02-28,148.06
1983-03-01,150.88
1983-03-02,152.3
1983-03-03,153.48
1983-03-04,153.67
1983-03-07,153.67
1983-03-08,151.26
1983-03-09,152.87
1983-03-10,151.8
1983-03-11,151.24
1983-03-14,150.83
1983-03-15,151.36
1983-03-16,149.8
1983-03-17,149.59
1983-03-18,149.9
1983-03-21,151.19
1983-03-22,150.66
1983-03-23,152.81
1983-03-24,153.37
1983-03-25,152.67
1983-03-28,151.85
1983-03-29,151.59
1983-03-30,153.39
1983-03-31,152.96
1983-04-04,153.02
1983-04-05,151.89
1983-04-06,151.04
1983-04-07,151.76
1983-04-08,152.85
1983-04-11,155.14
1983-04-12,155.82
1983-04-13,156.77
1983-04-14,158.11
1983-04-15,158.75
1983-04-18,159.74
1983-04-19,158.71
1983-04-20,160.71
1983-04-21,160.05
1983-04-22,160.42
1983-04-25,158.81
1983-04-26,161.81
1983-04-27,161.44
1983-04-28,162.95
1983-04-29,164.42
1983-05-02,162.11
1983-05-03,162.34
1983-05-04,163.31
1983-05-05,164.28
1983-05-06,166.1
1983-05-09,165.81
1983-05-10,165.95
1983-05-11,164.96
1983-05-12,164.25
1983-05-13,164.9
1983-05-16,163.4
1983-05-17,163.71
1983-05-18,163.27
1983-05-19,161.99
1983-05-20,162.14
1983-05-23,163.43
1983-05-24,165.54
1983-05-25,166.21
1983-05-26,165.48
1983-05-27,164.46
1983-05-31,162.39
1983-06-01,162.55
1983-06-02,163.98
1983-06-03,164.42
1983-06-06,164.83
1983-06-07,162.77
1983-06-08,161.36
1983-06-09,161.83
1983-06-10,162.68
1983-06-13,164.84
1983-06-14,165.53
1983-06-15,167.12
1983-06-16,169.14
1983-06-17,169.13
1983-06-20,169.02
1983-06-21,170.53
1983-06-22,170.99
1983-06-23,170.57
1983-06-24,170.4
1983-06-27,168.46
1983-06-28,165.68
1983-06-29,166.64
1983-06-30,168.11
1983-07-01,168.91
1983-07-05,166.6
1983-07-06,168.48
1983-07-07,167.56
1983-07-08,167.08
1983-07-11,168.11
1983-07-12,165.53
1983-07-13,165.46
1983-07-14,166.01
1983-07-15,164.29
1983-07-18,163.95
1983-07-19,164.83
1983-07-20,169.29
1983-07-21,169.06
1983-07-22,168.89
1983-07-25,169.53
1983-07-26,170.35
1983-07-27,167.59
1983-07-28,165.04
1983-07-29,162.56
1983-08-01,162.04
1983-08-02,162.01
1983-08-03,163.44
1983-08-04,161.33
1983-08-05,161.74
1983-08-08,159.18
1983-08-09,160.13
1983-08-10,161.54
1983-08-11,161.55
1983-08-12,162.16
1983-08-15,163.71
1983-08-16,163.41
1983-08-17,165.29
1983-08-18,163.55
1983-08-19,163.98
